agents,wake_percent,strategy,process,woken,warmup,frames,elapsed_ms,per_frame_ms,condition_calls,action_calls,node_visits,queue_size,checksum,tree_nodes,tree_depth,root_width
100000,1,state_machine,5,1000,1,10,0.14,0.014,0,10000,0,1000,5005000,11,5,2
100000,1,state_machine,6,1000,1,10,0.12,0.012,0,10000,0,1000,5005000,11,5,2
100000,1,state_machine,7,1000,1,10,0.13,0.012999999,0,10000,0,1000,5005000,11,5,2
100000,10,root,1,10000,1,10,910.323,91.0323,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,root,2,10000,1,10,857.20404,85.720406,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,root,3,10000,1,10,902.34204,90.23421,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,root,4,10000,1,10,967.937,96.7937,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,root,5,10000,1,10,779.144,77.9144,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,root,6,10000,1,10,759.599,75.9599,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,root,7,10000,1,10,792.903,79.2903,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,resume,1,10000,1,10,233.544,23.3544,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,2,10000,1,10,239.488,23.948801,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,3,10000,1,10,239.752,23.9752,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,4,10000,1,10,237.261,23.7261,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,5,10000,1,10,237.944,23.7944,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,6,10000,1,10,248.399,24.839901,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,7,10000,1,10,219.501,21.9501,0,1000000,1000000,10000,500050000,11,5,2
100000,10,event,1,10000,1,10,11.184999,1.1185,0,100000,100000,10000,500050000,11,5,2
100000,10,event,2,10000,1,10,11.212,1.1212,0,100000,100000,10000,500050000,11,5,2
100000,10,event,3,10000,1,10,11.712,1.1712,0,100000,100000,10000,500050000,11,5,2
100000,10,event,4,10000,1,10,12.03,1.203,0,100000,100000,10000,500050000,11,5,2
100000,10,event,5,10000,1,10,11.124,1.1123999,0,100000,100000,10000,500050000,11,5,2
100000,10,event,6,10000,1,10,12.403,1.2402999,0,100000,100000,10000,500050000,11,5,2
100000,10,event,7,10000,1,10,13.038,1.3038,0,100000,100000,10000,500050000,11,5,2
100000,10,state_machine,1,10000,1,10,1.824,0.1824,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,2,10000,1,10,1.8080001,0.1808,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,3,10000,1,10,1.774,0.17740001,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,4,10000,1,10,1.8050001,0.1805,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,5,10000,1,10,1.788,0.1788,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,6,10000,1,10,1.8429999,0.18429999,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,7,10000,1,10,1.798,0.1798,0,100000,0,10000,500050000,11,5,2
100000,100,root,1,100000,1,10,790.466,79.0466,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,2,100000,1,10,817.968,81.7968,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,3,100000,1,10,831.558,83.1558,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,4,100000,1,10,875.10596,87.5106,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,5,100000,1,10,851.14404,85.1144,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,6,100000,1,10,874.93005,87.493004,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,7,100000,1,10,858.777,85.8777,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,resume,1,100000,1,10,251.45099,25.1451,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,2,100000,1,10,248.931,24.8931,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,3,100000,1,10,249.678,24.9678,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,4,100000,1,10,248.55501,24.855501,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,5,100000,1,10,249.181,24.9181,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,6,100000,1,10,252.397,25.2397,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,7,100000,1,10,250.79501,25.079502,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,1,100000,1,10,245.977,24.5977,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,2,100000,1,10,246.01901,24.601902,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,3,100000,1,10,251.066,25.1066,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,4,100000,1,10,244.57,24.457,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,5,100000,1,10,250.206,25.0206,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,6,100000,1,10,254.159,25.4159,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,7,100000,1,10,258.072,25.8072,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,state_machine,1,100000,1,10,38.543,3.8543,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,2,100000,1,10,37.870003,3.7870002,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,3,100000,1,10,39.56,3.956,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,4,100000,1,10,43.345,4.3345003,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,5,100000,1,10,41.026997,4.1026998,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,6,100000,1,10,41.565002,4.1565003,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,7,100000,1,10,40.452,4.0452,0,1000000,0,100000,50000500000,11,5,2
