family,process,phase,backend,batch,iterations,elapsed_ms,per_iteration_ms,observation,uploads,downloads,compute_passes
rnn,4,loss_read,cpu,64,1,0.023,0.023,every_step,0,0,0
rnn,4,step_resident,cpu,64,2,208.178,104.089,spaced,0,0,0
rnn,4,forward_cold,gpu,64,1,60.757,60.757,none,0,0,43
rnn,4,forward_hot,gpu,64,2,114.211,57.1055,none,0,0,86
rnn,4,backward_cold,gpu,64,1,131.32199,131.32199,none,0,0,111
rnn,4,backward_hot,gpu,64,2,259.065,129.5325,none,0,0,222
rnn,4,step_sgd,gpu,64,2,39.879,19.9395,none,0,0,30
rnn,4,step_adam,gpu,64,2,173.767,86.8835,none,0,0,160
rnn,4,loss_read,gpu,64,1,0.407,0.407,every_step,0,1,0
rnn,4,step_resident,gpu,64,2,582.044,291.022,spaced,0,0,486
rnn,4,step_end_to_end,gpu,64,1,234.552,234.552,every_step,7,6,173
rnn,5,construction,cpu,4,5,1.656,0.3312,none,0,0,0
rnn,5,forward_cold,cpu,4,1,2.074,2.074,none,0,0,0
rnn,5,forward_hot,cpu,4,3,5.9620004,1.9873334,none,0,0,0
rnn,5,backward_cold,cpu,4,1,5.51,5.51,none,0,0,0
rnn,5,backward_hot,cpu,4,3,17.101002,5.700334,none,0,0,0
rnn,5,step_sgd,cpu,4,3,1.821,0.607,none,0,0,0
rnn,5,step_adam,cpu,4,3,9.038,3.0126667,none,0,0,0
rnn,5,loss_read,cpu,4,1,0.005,0.005,every_step,0,0,0
rnn,5,step_resident,cpu,4,3,39.63,13.21,spaced,0,0,0
rnn,5,forward_cold,gpu,4,1,35.687,35.687,none,0,0,43
rnn,5,forward_hot,gpu,4,3,76.464,25.487999,none,0,0,129
rnn,5,backward_cold,gpu,4,1,68.439,68.439,none,0,0,111
rnn,5,backward_hot,gpu,4,3,213.312,71.104,none,0,0,333
rnn,5,step_sgd,gpu,4,3,33.641,11.213666,none,0,0,50
rnn,5,step_adam,gpu,4,3,178.16,59.38667,none,0,0,240
rnn,5,loss_read,gpu,4,1,0.317,0.317,every_step,0,1,0
rnn,5,step_resident,gpu,4,3,601.31903,200.43968,spaced,0,0,729
rnn,5,step_end_to_end,gpu,4,1,164.139,164.139,every_step,7,6,173
rnn,5,construction,cpu,16,5,4.309,0.8618,none,0,0,0
rnn,5,forward_cold,cpu,16,1,9.922,9.922,none,0,0,0
rnn,5,forward_hot,cpu,16,3,29.365,9.788333,none,0,0,0
rnn,5,backward_cold,cpu,16,1,23.517,23.517,none,0,0,0
rnn,5,backward_hot,cpu,16,3,72.48799,24.162664,none,0,0,0
rnn,5,step_sgd,cpu,16,3,6.255,2.085,none,0,0,0
rnn,5,step_adam,cpu,16,3,27.909,9.303,none,0,0,0
rnn,5,loss_read,cpu,16,1,0.015,0.015,every_step,0,0,0
rnn,5,step_resident,cpu,16,3,137.61299,45.871,spaced,0,0,0
rnn,5,forward_cold,gpu,16,1,49.72,49.72,none,0,0,43
rnn,5,forward_hot,gpu,16,3,132.291,44.097,none,0,0,129
rnn,5,backward_cold,gpu,16,1,104.437004,104.437004,none,0,0,111
rnn,5,backward_hot,gpu,16,3,340.378,113.45933,none,0,0,333
rnn,5,step_sgd,gpu,16,3,55.039997,18.346666,none,0,0,50
rnn,5,step_adam,gpu,16,3,240.64499,80.215,none,0,0,240
rnn,5,loss_read,gpu,16,1,0.35700002,0.35700002,every_step,0,1,0
rnn,5,step_resident,gpu,16,3,792.213,264.071,spaced,0,0,729
rnn,5,step_end_to_end,gpu,16,1,218.467,218.467,every_step,7,6,173
rnn,5,construction,cpu,64,5,8.67,1.734,none,0,0,0
rnn,5,forward_cold,cpu,64,1,28.799,28.799,none,0,0,0
rnn,5,forward_hot,cpu,64,2,57.714,28.857,none,0,0,0
rnn,5,backward_cold,cpu,64,1,58.742,58.742,none,0,0,0
rnn,5,backward_hot,cpu,64,2,118.429,59.2145,none,0,0,0
rnn,5,step_sgd,cpu,64,2,5.963,2.9815,none,0,0,0
rnn,5,step_adam,cpu,64,2,29.574,14.787,none,0,0,0
rnn,5,loss_read,cpu,64,1,0.024999999,0.024999999,every_step,0,0,0
rnn,5,step_resident,cpu,64,2,211.09601,105.548004,spaced,0,0,0
rnn,5,forward_cold,gpu,64,1,63.481003,63.481003,none,0,0,43
rnn,5,forward_hot,gpu,64,2,118.942,59.471,none,0,0,86
rnn,5,backward_cold,gpu,64,1,148.583,148.583,none,0,0,111
rnn,5,backward_hot,gpu,64,2,273.152,136.576,none,0,0,222
rnn,5,step_sgd,gpu,64,2,39.991997,19.995998,none,0,0,30
rnn,5,step_adam,gpu,64,2,202.062,101.031,none,0,0,160
rnn,5,loss_read,gpu,64,1,0.42200002,0.42200002,every_step,0,1,0
rnn,5,step_resident,gpu,64,2,639.534,319.767,spaced,0,0,486
rnn,5,step_end_to_end,gpu,64,1,268.91602,268.91602,every_step,7,6,173
