agents,wake_percent,strategy,process,woken,warmup,frames,elapsed_ms,per_frame_ms,condition_calls,action_calls,node_visits,queue_size,checksum,tree_nodes,tree_depth,root_width
100000,10,root,6,10000,1,10,782.36505,78.2365,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,root,7,10000,1,10,785.643,78.5643,4000000,1000000,10000000,10000,500050000,11,5,2
100000,10,resume,1,10000,1,10,216.298,21.6298,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,2,10000,1,10,221.433,22.1433,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,3,10000,1,10,235.74901,23.574902,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,4,10000,1,10,228.157,22.8157,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,5,10000,1,10,219.362,21.9362,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,6,10000,1,10,227.42601,22.742601,0,1000000,1000000,10000,500050000,11,5,2
100000,10,resume,7,10000,1,10,223.184,22.318401,0,1000000,1000000,10000,500050000,11,5,2
100000,10,event,1,10000,1,10,15.06,1.506,0,100000,100000,10000,500050000,11,5,2
100000,10,event,2,10000,1,10,15.416,1.5416,0,100000,100000,10000,500050000,11,5,2
100000,10,event,3,10000,1,10,11.198,1.1198,0,100000,100000,10000,500050000,11,5,2
100000,10,event,4,10000,1,10,18.288,1.8288,0,100000,100000,10000,500050000,11,5,2
100000,10,event,5,10000,1,10,13.585,1.3585,0,100000,100000,10000,500050000,11,5,2
100000,10,event,6,10000,1,10,11.641999,1.1642,0,100000,100000,10000,500050000,11,5,2
100000,10,event,7,10000,1,10,13.845,1.3845,0,100000,100000,10000,500050000,11,5,2
100000,10,state_machine,1,10000,1,10,1.807,0.1807,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,2,10000,1,10,1.842,0.1842,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,3,10000,1,10,1.788,0.1788,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,4,10000,1,10,2.067,0.2067,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,5,10000,1,10,1.76,0.176,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,6,10000,1,10,1.849,0.1849,0,100000,0,10000,500050000,11,5,2
100000,10,state_machine,7,10000,1,10,1.8570001,0.18570001,0,100000,0,10000,500050000,11,5,2
100000,100,root,1,100000,1,10,771.893,77.1893,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,2,100000,1,10,788.59,78.859,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,3,100000,1,10,777.982,77.7982,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,4,100000,1,10,803.738,80.373795,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,5,100000,1,10,802.508,80.2508,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,6,100000,1,10,766.983,76.698296,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,root,7,100000,1,10,805.96,80.596,4000000,1000000,10000000,100000,50000500000,11,5,2
100000,100,resume,1,100000,1,10,224.504,22.4504,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,2,100000,1,10,240.302,24.030201,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,3,100000,1,10,239.93001,23.993,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,4,100000,1,10,239.032,23.9032,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,5,100000,1,10,249.498,24.9498,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,6,100000,1,10,242.901,24.2901,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,resume,7,100000,1,10,246.106,24.6106,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,1,100000,1,10,246.02,24.602001,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,2,100000,1,10,242.475,24.247501,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,3,100000,1,10,237.463,23.7463,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,4,100000,1,10,214.93199,21.493198,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,5,100000,1,10,218.924,21.892399,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,6,100000,1,10,237.92299,23.7923,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,event,7,100000,1,10,237.7,23.77,0,1000000,1000000,100000,50000500000,11,5,2
100000,100,state_machine,1,100000,1,10,39.182,3.9182,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,2,100000,1,10,56.972,5.6972,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,3,100000,1,10,40.564,4.0564,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,4,100000,1,10,45.34,4.534,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,5,100000,1,10,40.089,4.0089,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,6,100000,1,10,40.112,4.0112,0,1000000,0,100000,50000500000,11,5,2
100000,100,state_machine,7,100000,1,10,39.189,3.9189,0,1000000,0,100000,50000500000,11,5,2
