group,process,phase,family,backend,dtype,size,elements,bytes,transfer_mode,iterations,elapsed_ms,per_iteration_ms,uploads,downloads,compute_passes
matmul,4,cold,matmul,gpu,float32,512,262144,1048576,none,1,5.355,5.355,0,0,1
matmul,4,hot,matmul,gpu,float32,512,262144,1048576,none,1,3.3760002,3.3760002,0,0,1
matmul,5,hot,matmul,cpu,float32,32,1024,4096,none,10,123.618,12.361799,0,0,0
matmul,5,cold,matmul,gpu,float32,32,1024,4096,none,1,2.7970002,2.7970002,0,0,1
matmul,5,hot,matmul,gpu,float32,32,1024,4096,none,10,34.204,3.4204,0,0,10
matmul,5,hot,matmul,cpu,float32,128,16384,65536,none,3,2156.636,718.87866,0,0,0
matmul,5,cold,matmul,gpu,float32,128,16384,65536,none,1,4.209,4.209,0,0,1
matmul,5,hot,matmul,gpu,float32,128,16384,65536,none,3,10.172,3.3906667,0,0,3
matmul,5,hot,matmul,cpu,float32,512,262144,1048576,none,1,46114.105,46114.105,0,0,0
matmul,5,cold,matmul,gpu,float32,512,262144,1048576,none,1,10.01,10.01,0,0,1
matmul,5,hot,matmul,gpu,float32,512,262144,1048576,none,1,4.139,4.139,0,0,1
matmul,6,hot,matmul,cpu,float32,32,1024,4096,none,10,102.9,10.29,0,0,0
matmul,6,cold,matmul,gpu,float32,32,1024,4096,none,1,3.541,3.541,0,0,1
matmul,6,hot,matmul,gpu,float32,32,1024,4096,none,10,36.079002,3.6079001,0,0,10
matmul,6,hot,matmul,cpu,float32,128,16384,65536,none,3,2078.363,692.78766,0,0,0
matmul,6,cold,matmul,gpu,float32,128,16384,65536,none,1,9.757,9.757,0,0,1
matmul,6,hot,matmul,gpu,float32,128,16384,65536,none,3,16.203999,5.401333,0,0,3
matmul,6,hot,matmul,cpu,float32,512,262144,1048576,none,1,20875.428,20875.428,0,0,0
matmul,6,cold,matmul,gpu,float32,512,262144,1048576,none,1,3.003,3.003,0,0,1
matmul,6,hot,matmul,gpu,float32,512,262144,1048576,none,1,0.922,0.922,0,0,1
matmul,7,hot,matmul,cpu,float32,32,1024,4096,none,10,13.637,1.3637,0,0,0
matmul,7,cold,matmul,gpu,float32,32,1024,4096,none,1,1.4100001,1.4100001,0,0,1
matmul,7,hot,matmul,gpu,float32,32,1024,4096,none,10,9.01,0.901,0,0,10
matmul,7,hot,matmul,cpu,float32,128,16384,65536,none,3,260.084,86.69467,0,0,0
matmul,7,cold,matmul,gpu,float32,128,16384,65536,none,1,1.537,1.537,0,0,1
matmul,7,hot,matmul,gpu,float32,128,16384,65536,none,3,5.877,1.959,0,0,3
matmul,7,hot,matmul,cpu,float32,512,262144,1048576,none,1,5815.2534,5815.2534,0,0,0
matmul,7,cold,matmul,gpu,float32,512,262144,1048576,none,1,2.201,2.201,0,0,1
matmul,7,hot,matmul,gpu,float32,512,262144,1048576,none,1,2.432,2.432,0,0,1
chain,1,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,17.102,1.7102,0,0,0
chain,1,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,3.181,3.181,2,0,0
chain,1,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,5.1679997,5.1679997,0,0,5
chain,1,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,31.918999,3.1918998,0,0,50
chain,1,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.20300001,0.20300001,0,1,0
chain,1,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,272.311,90.77033,0,0,0
chain,1,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,2.946,2.946,2,0,0
chain,1,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,14.693999,14.693999,0,0,5
chain,1,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,32.795002,10.931667,0,0,15
chain,1,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.33,0.33,0,1,0
chain,1,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,5931.106,5931.106,0,0,0
chain,1,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,8.481999,8.481999,2,0,0
chain,1,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,126.20599,126.20599,0,0,5
chain,1,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,123.172,123.172,0,0,5
chain,1,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.849,0.849,0,1,0
chain,2,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,21.679,2.1679,0,0,0
chain,2,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,28.977999,28.977999,2,0,0
chain,2,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,14.39,14.39,0,0,5
chain,2,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,84.452,8.4452,0,0,50
chain,2,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.26500002,0.26500002,0,1,0
chain,2,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,275.66702,91.88901,0,0,0
chain,2,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,5.29,5.29,2,0,0
chain,2,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,11.872,11.872,0,0,5
chain,2,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,34.333,11.444333,0,0,15
chain,2,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.33,0.33,0,1,0
chain,2,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,5915.1294,5915.1294,0,0,0
chain,2,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,31.86,31.86,2,0,0
chain,2,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,129.33699,129.33699,0,0,5
chain,2,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,128.16,128.16,0,0,5
chain,2,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.477,0.477,0,1,0
chain,3,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,19.313,1.9312999,0,0,0
chain,3,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,9.923,9.923,2,0,0
chain,3,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,15.587,15.587,0,0,5
chain,3,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,49.412003,4.9412003,0,0,50
chain,3,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.242,0.242,0,1,0
chain,3,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,270.502,90.167336,0,0,0
chain,3,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,3.35,3.35,2,0,0
chain,3,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,13.411,13.411,0,0,5
chain,3,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,34.099003,11.366334,0,0,15
chain,3,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.401,0.401,0,1,0
chain,3,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,5874.4067,5874.4067,0,0,0
chain,3,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,7.745,7.745,2,0,0
chain,3,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,125.642,125.642,0,0,5
chain,3,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,128.146,128.146,0,0,5
chain,3,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.363,0.363,0,1,0
chain,4,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,17.32,1.732,0,0,0
chain,4,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,3.213,3.213,2,0,0
chain,4,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,5.87,5.87,0,0,5
chain,4,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,34.778,3.4778,0,0,50
chain,4,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.218,0.218,0,1,0
chain,4,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,273.87802,91.29267,0,0,0
chain,4,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,5.975,5.975,2,0,0
chain,4,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,10.901999,10.901999,0,0,5
chain,4,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,35.676,11.891999,0,0,15
chain,4,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.392,0.392,0,1,0
chain,4,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,44293.38,44293.38,0,0,0
chain,4,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,33.148,33.148,2,0,0
chain,4,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,136.378,136.378,0,0,5
chain,4,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,128.407,128.407,0,0,5
chain,4,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.395,0.395,0,1,0
chain,5,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,157.327,15.732699,0,0,0
chain,5,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,24.539,24.539,2,0,0
chain,5,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,19.315,19.315,0,0,5
chain,5,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,170.70801,17.0708,0,0,50
chain,5,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.703,0.703,0,1,0
chain,5,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,2322.417,774.139,0,0,0
chain,5,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,25.553,25.553,2,0,0
chain,5,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,28.991999,28.991999,0,0,5
chain,5,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,57.154,19.051332,0,0,15
chain,5,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.872,0.872,0,1,0
chain,5,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,46764.44,46764.44,0,0,0
chain,5,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,32.895,32.895,2,0,0
chain,5,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,134.298,134.298,0,0,5
chain,5,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,131.21199,131.21199,0,0,5
chain,5,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.625,0.625,0,1,0
chain,6,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,130.622,13.0622,0,0,0
chain,6,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,25.042,25.042,2,0,0
chain,6,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,20.377998,20.377998,0,0,5
chain,6,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,174.302,17.4302,0,0,50
chain,6,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.54899997,0.54899997,0,1,0
chain,6,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,2265.442,755.1473,0,0,0
chain,6,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,20.393002,20.393002,2,0,0
chain,6,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,21.559,21.559,0,0,5
chain,6,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,53.164,17.721334,0,0,15
chain,6,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.583,0.583,0,1,0
chain,6,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,46055.082,46055.082,0,0,0
chain,6,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,31.606998,31.606998,2,0,0
chain,6,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,137.476,137.476,0,0,5
chain,6,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,133.13399,133.13399,0,0,5
chain,6,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,1.104,1.104,0,1,0
chain,7,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,159.148,15.9148,0,0,0
chain,7,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,21.436,21.436,2,0,0
chain,7,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,27.887,27.887,0,0,5
chain,7,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,195.343,19.5343,0,0,50
chain,7,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,1.154,1.154,0,1,0
chain,7,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,2045.634,681.878,0,0,0
chain,7,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,22.638,22.638,2,0,0
chain,7,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,30.969,30.969,0,0,5
chain,7,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,52.916,17.638666,0,0,15
chain,7,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.536,0.536,0,1,0
chain,7,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,46787.98,46787.98,0,0,0
chain,7,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,42.565,42.565,2,0,0
chain,7,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,337.978,337.978,0,0,5
chain,7,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,238.98601,238.98601,0,0,5
chain,7,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.699,0.699,0,1,0
